user_id,role,login_hour,failed_logins,files_accessed,sensitive_files_accessed,usb_insertions,external_email_count,vpn_usage,working_hours_violation,anomaly_score,insider_threat
U103081,Admin,0,1,16,1,0,1,0,0,0.994,0
U103082,Manager,15,2,14,2,0,1,1,0,0.285,0
U103083,Manager,16,0,18,0,1,1,0,0,0.018,1
U103084,Employee,22,2,16,2,1,0,1,0,0.186,0
U103085,Manager,5,0,17,0,1,2,0,0,0.03,0
U103086,Contractor,5,0,18,2,1,3,1,1,0.244,0
U103087,Employee,19,1,15,0,0,2,0,0,0.295,0
U103088,Admin,3,2,12,0,2,2,0,0,0.56,0
U103089,Employee,23,2,16,0,1,1,1,1,0.517,0
U103090,Employee,2,2,20,1,1,2,1,0,0.279,0
U103091,Employee,0,1,13,0,0,6,0,0,0.519,0
U103092,Employee,21,2,14,1,0,3,1,0,0.369,0
U103093,Employee,7,3,12,0,0,3,0,0,0.946,1
U103094,Employee,9,2,13,1,0,4,0,0,0.007,0
U103095,Employee,21,1,19,0,0,1,0,1,0.236,0
U103096,Admin,5,2,17,2,0,0,0,0,0.822,0
U103097,Admin,6,1,16,1,1,1,1,0,0.92,0
U103098,Manager,14,1,21,1,0,1,1,0,0.405,0
U103099,Employee,22,1,13,1,0,1,0,1,0.898,0
U103100,Employee,8,0,15,1,0,2,0,0,0.355,0
U103101,Employee,13,2,10,1,0,3,0,0,0.305,0
U103102,Admin,11,2,16,0,1,2,0,0,0.289,0
U103103,Manager,1,2,13,1,0,3,0,0,0.053,0
U103104,Employee,17,0,11,0,0,1,0,0,0.372,0
U103105,Manager,19,1,21,0,1,0,1,0,0.998,1
U103106,Employee,9,0,17,2,1,2,1,0,0.592,1
U103107,Employee,19,2,17,1,0,1,0,0,0.892,0
U103108,Manager,19,0,11,1,0,2,0,0,0.888,0
U103109,Employee,16,1,17,0,1,2,0,0,0.242,0
U103110,Manager,7,1,12,2,0,6,1,1,0.484,0
U103111,Employee,13,0,15,2,1,1,0,1,0.602,1
U103112,Employee,21,2,9,1,0,1,0,0,0.067,0
U103113,Manager,3,1,9,1,0,1,0,0,0.71,0
U103114,Manager,5,2,11,2,0,2,1,0,0.566,0
U103115,Employee,5,0,22,0,2,5,1,0,0.739,0
U103116,Contractor,6,2,20,0,1,1,0,0,0.161,0
U103117,Employee,12,1,18,0,1,2,1,0,0.845,0
U103118,Admin,18,2,13,2,0,0,1,0,0.386,0
U103119,Contractor,8,3,21,1,1,1,0,0,0.245,0
U103120,Manager,3,0,19,1,2,3,0,1,0.913,0
U103121,Employee,6,0,23,1,1,2,1,1,0.044,0
U103122,Contractor,3,3,17,3,2,2,0,1,0.069,0
U103123,Admin,4,2,23,0,0,2,0,0,0.005,1
U103124,Employee,21,0,7,1,0,1,0,0,0.709,0
U103125,Contractor,0,2,15,0,0,3,1,0,0.292,0
U103126,Employee,0,0,16,0,2,2,0,1,0.357,0
U103127,Employee,10,2,12,0,1,1,0,1,0.473,0
U103128,Employee,4,2,15,1,1,1,1,0,0.684,0
U103129,Employee,18,1,14,0,1,1,0,0,0.145,0
U103130,Employee,15,1,16,0,0,3,1,0,0.986,0
U103131,Employee,11,3,15,0,0,1,0,0,0.399,0
U103132,Employee,19,1,22,1,0,1,1,0,0.087,0
U103133,Employee,1,1,15,2,0,2,1,0,0.135,0
U103134,Employee,11,1,9,0,0,2,0,0,0.947,0
U103135,Manager,17,0,15,1,1,0,1,0,0.617,0
U103136,Employee,20,2,16,0,3,6,1,1,0.916,0
U103137,Employee,5,3,12,0,0,0,0,0,0.185,0
U103138,Employee,21,1,15,0,1,0,1,0,0.153,0
U103139,Employee,16,2,15,0,1,3,1,0,0.351,0
U103140,Employee,8,0,14,1,1,2,1,1,0.981,0
U103141,Employee,15,3,20,0,0,2,0,0,0.962,0
U103142,Employee,22,0,16,0,0,1,0,0,0.524,0
U103143,Employee,11,0,14,2,0,2,0,0,0.614,0
U103144,Manager,17,3,13,0,1,3,0,1,0.032,0
U103145,Employee,8,1,15,1,2,2,1,0,0.056,1
U103146,Employee,20,3,13,0,1,3,1,0,0.761,1
U103147,Employee,9,1,15,1,2,3,1,1,0.98,0
U103148,Employee,18,0,16,1,0,1,0,0,0.502,0
U103149,Employee,0,2,20,0,0,2,0,0,0.256,1
U103150,Contractor,11,0,13,2,1,1,0,0,0.46,0
U103151,Employee,10,1,22,2,0,5,0,1,0.123,0
U103152,Employee,9,2,13,0,0,0,0,0,0.522,0
U103153,Employee,7,2,12,0,0,4,0,0,0.312,1
U103154,Employee,8,1,8,1,1,0,1,0,0.285,0
U103155,Employee,17,1,15,0,1,2,1,0,0.641,0
U103156,Employee,7,1,17,2,0,1,0,1,0.474,0
U103157,Contractor,15,3,11,0,0,0,0,0,0.43,0
U103158,Employee,13,2,29,0,0,0,0,0,0.087,0
U103159,Employee,19,2,16,0,0,5,1,0,0.979,0
U103160,Manager,3,0,14,0,0,3,1,1,0.993,0
U103161,Employee,5,0,18,0,1,0,1,0,0.114,1
U103162,Employee,9,0,16,0,0,0,0,0,0.683,0
U103163,Employee,7,1,14,1,0,2,0,0,0.456,0
U103164,Manager,2,2,14,1,0,1,0,0,0.615,0
U103165,Contractor,15,1,14,0,0,0,0,0,0.047,0
U103166,Contractor,19,0,18,1,1,0,0,1,0.761,0
U103167,Employee,10,0,21,0,0,1,1,0,0.214,0
U103168,Contractor,0,2,10,0,0,1,0,1,0.223,0
U103169,Employee,10,2,25,2,1,3,0,1,0.103,0
U103170,Employee,10,0,13,1,1,3,1,0,0.758,0
U103171,Employee,11,5,12,0,1,6,0,1,0.56,0
U103172,Employee,0,2,13,1,1,0,1,0,0.148,0
U103173,Contractor,18,2,14,1,1,2,1,1,0.872,0
U103174,Manager,23,0,16,0,1,0,1,1,0.47,0
U103175,Employee,20,1,5,2,0,1,0,0,0.843,0
U103176,Admin,10,1,18,2,1,2,0,1,0.08,0
U103177,Manager,20,2,16,1,1,2,0,0,0.977,0
U103178,Employee,6,2,13,0,0,2,0,0,0.519,0
U103179,Employee,21,3,9,1,1,2,1,0,0.562,0
U103180,Employee,21,0,12,2,1,1,0,0,0.846,0
U103181,Contractor,6,0,12,0,0,2,1,0,0.33,0
U103182,Manager,9,1,15,0,1,4,0,0,0.874,0
U103183,Employee,6,2,18,1,2,1,0,1,0.737,0
U103184,Contractor,7,0,12,0,0,4,1,1,0.105,1
U103185,Employee,12,1,14,0,1,3,0,1,0.698,0
U103186,Employee,4,0,21,0,2,1,1,0,0.94,0
U103187,Employee,10,2,14,2,1,2,0,0,0.848,0
U103188,Employee,8,1,14,0,1,2,0,0,0.749,0
U103189,Contractor,4,1,12,0,1,2,1,0,0.947,1
U103190,Manager,19,0,15,1,0,3,1,1,0.51,1
U103191,Employee,14,0,16,1,1,4,0,0,0.998,0
U103192,Employee,11,3,15,0,1,2,1,0,0.073,0
U103193,Manager,23,1,20,2,0,0,0,1,0.483,0
U103194,Employee,5,1,13,0,0,2,0,0,0.622,0
U103195,Manager,3,3,16,1,1,2,0,1,0.597,0
U103196,Employee,14,4,15,1,0,1,1,0,0.735,1
U103197,Admin,12,2,17,0,1,2,1,1,0.89,0
U103198,Admin,7,0,14,2,1,3,0,0,0.178,1
U103199,Employee,20,1,19,0,1,5,0,1,0.758,0
U103200,Employee,13,1,16,1,0,2,0,0,0.77,0
U103201,Manager,10,2,15,1,0,2,1,1,0.861,0
U103202,Employee,22,2,16,0,1,0,1,0,0.113,0
U103203,Admin,8,1,11,1,1,2,0,1,0.655,0
U103204,Employee,7,0,17,1,0,3,1,0,0.996,0
U103205,Employee,0,2,15,0,0,3,1,0,0.562,1
U103206,Employee,14,0,17,1,0,2,0,0,0.536,0
U103207,Manager,4,1,18,0,1,1,0,1,0.247,1
U103208,Employee,0,0,18,0,1,4,1,0,0.533,0
U103209,Manager,22,1,21,1,2,1,1,1,0.117,0
U103210,Employee,23,2,16,1,2,2,0,1,0.439,0
U103211,Employee,1,0,25,3,0,1,1,0,0.825,0
U103212,Admin,12,1,13,0,0,2,0,0,0.377,1
U103213,Contractor,6,3,16,1,0,1,0,1,0.334,0
U103214,Employee,17,2,15,0,1,1,0,0,0.739,0
U103215,Employee,22,1,20,0,1,2,0,0,0.3,0
U103216,Employee,8,1,20,0,0,1,0,1,0.805,0
U103217,Employee,13,0,12,3,1,0,1,0,0.896,1
U103218,Employee,7,0,7,1,0,4,1,0,0.685,1
U103219,Employee,9,3,13,1,0,3,1,1,0.826,0
U103220,Manager,0,2,14,0,0,1,0,1,0.047,0
U103221,Employee,4,3,22,0,1,2,0,0,0.457,0
U103222,Manager,2,1,12,1,0,3,1,0,0.418,1
U103223,Admin,20,0,15,0,2,1,1,0,0.681,0
U103224,Contractor,12,1,13,0,0,1,1,0,0.768,0
U103225,Manager,8,4,19,1,0,3,0,1,0.49,0
U103226,Manager,22,1,19,0,0,2,1,0,0.598,0
U103227,Employee,10,0,16,0,1,1,0,0,0.423,0
U103228,Manager,1,4,17,0,2,6,0,0,0.446,0
U103229,Employee,16,0,7,2,0,1,0,1,0.265,0
U103230,Employee,22,2,18,1,0,4,0,0,0.819,0
U103231,Manager,21,0,17,0,1,4,1,0,0.682,0
U103232,Employee,18,1,13,1,2,0,0,0,0.321,0
U103233,Contractor,8,1,13,0,2,1,1,1,0.319,0
U103234,Admin,3,2,15,2,0,1,1,0,0.502,0
U103235,Manager,2,2,16,1,0,2,0,1,0.797,0
U103236,Contractor,23,0,14,2,1,2,1,0,0.674,0
U103237,Employee,20,1,16,0,0,3,1,0,0.909,0
U103238,Manager,13,0,16,2,0,2,0,0,0.338,1
U103239,Employee,16,0,14,1,0,3,0,0,0.665,0
U103240,Employee,6,0,17,1,1,3,0,0,0.628,0
U103241,Contractor,6,1,13,1,1,0,0,0,0.178,1
U103242,Admin,15,0,22,0,0,1,1,1,0.404,0
U103243,Admin,1,0,15,2,0,3,0,0,0.725,0
U103244,Contractor,1,0,13,1,0,2,0,0,0.626,0
U103245,Employee,6,0,18,1,0,4,1,0,0.895,0
U103246,Employee,14,1,15,1,1,3,0,1,0.873,0
U103247,Admin,0,1,11,0,0,2,0,1,0.298,0
U103248,Employee,14,0,13,0,0,2,0,0,0.06,0
U103249,Admin,4,1,14,0,0,1,0,1,0.466,0
U103250,Contractor,4,2,21,1,2,2,1,1,0.12,0
U103251,Admin,12,2,12,3,0,3,0,0,0.601,0
U103252,Contractor,0,1,17,1,1,4,0,0,0.866,0
U103253,Manager,15,1,13,1,0,4,1,0,0.828,0
U103254,Contractor,20,1,12,3,1,2,1,1,0.054,0
U103255,Employee,16,2,13,1,1,3,0,0,0.838,0
U103256,Employee,4,1,16,2,1,5,0,1,0.766,0
U103257,Employee,8,0,18,0,2,0,0,0,0.117,0
U103258,Manager,19,0,15,0,1,2,0,0,0.921,1
U103259,Manager,0,0,20,2,0,3,0,0,0.102,0
U103260,Admin,18,2,12,1,1,2,0,1,0.55,0
U103261,Employee,1,1,7,1,0,0,0,0,0.932,0
U103262,Employee,21,1,18,0,1,3,0,1,0.916,0
U103263,Employee,8,0,14,1,1,3,1,1,0.54,0
U103264,Employee,19,0,17,0,0,1,0,0,0.691,0
U103265,Employee,6,2,15,3,1,1,1,0,0.127,0
U103266,Contractor,4,0,16,0,0,2,0,1,0.857,0
U103267,Employee,2,0,11,2,0,1,0,0,0.619,0
U103268,Employee,7,1,14,1,0,2,0,0,0.513,0
U103269,Employee,14,0,16,0,1,0,0,0,0.256,0
U103270,Employee,5,3,12,0,0,3,0,0,0.495,0
U103271,Employee,9,2,18,1,0,2,0,1,0.412,0
U103272,Admin,4,0,18,0,0,2,0,0,0.646,0
U103273,Admin,17,1,19,0,1,2,0,0,0.504,0
U103274,Contractor,10,0,14,0,2,1,0,0,0.82,0
U103275,Employee,23,2,10,0,1,3,0,0,0.91,0
U103276,Admin,13,1,12,0,0,1,1,0,0.305,0
U103277,Manager,17,1,12,1,0,3,0,0,0.602,0
U103278,Manager,1,1,8,0,1,1,0,0,0.404,0
U103279,Employee,20,1,16,0,0,1,1,0,0.188,0
U103280,Manager,15,1,12,1,0,1,0,0,0.572,0
U103281,Manager,5,1,7,0,2,2,1,0,0.968,0
U103282,Admin,2,0,20,0,1,1,0,0,0.596,0
U103283,Employee,16,2,15,1,0,3,0,0,0.807,0
U103284,Contractor,5,2,17,2,0,3,0,0,0.435,1
U103285,Admin,18,2,13,0,1,1,0,0,0.716,0
U103286,Employee,2,1,7,2,1,2,1,0,0.304,0
U103287,Employee,20,0,13,0,1,0,0,0,0.351,1
U103288,Employee,22,0,12,1,0,0,1,0,0.465,0
U103289,Employee,12,1,12,0,0,1,0,0,0.461,0
U103290,Admin,6,1,18,0,2,5,0,0,0.29,0
U103291,Admin,3,0,15,0,1,1,0,1,0.667,0
U103292,Employee,14,2,18,2,0,0,1,0,0.93,0
U103293,Employee,3,1,11,0,0,5,0,0,0.477,0
U103294,Employee,9,1,11,0,2,4,1,0,0.306,0
U103295,Employee,5,1,20,2,0,0,1,0,0.406,0
U103296,Employee,7,0,13,1,0,3,0,0,0.623,1
U103297,Employee,23,1,15,1,0,1,1,0,0.473,0
U103298,Admin,22,4,17,0,1,3,0,0,0.401,1
U103299,Manager,1,1,18,0,1,3,1,0,0.153,0
U103300,Employee,17,1,13,1,0,2,0,0,0.073,0
U103301,Admin,6,1,11,0,0,2,0,1,0.004,0
U103302,Employee,22,0,19,0,1,1,1,1,0.209,1
U103303,Contractor,21,0,17,0,1,3,0,0,0.786,0
U103304,Employee,1,0,22,0,1,1,0,0,0.296,0
U103305,Employee,2,0,20,0,0,2,0,1,0.694,0
U103306,Employee,0,2,16,0,1,1,0,0,0.916,0
U103307,Employee,21,1,15,0,0,3,1,0,0.558,1
U103308,Manager,7,0,11,0,1,2,0,1,0.053,0
U103309,Admin,17,0,15,0,0,2,0,0,0.085,0
U103310,Employee,0,2,16,1,0,1,0,0,0.59,0
U103311,Employee,7,1,11,2,0,3,0,0,0.225,1
U103312,Employee,16,1,13,0,1,1,0,0,0.806,0
U103313,Employee,8,2,19,0,1,1,1,0,0.648,0
U103314,Manager,12,3,15,0,0,2,1,0,0.183,1
U103315,Employee,0,2,13,0,2,2,0,0,0.494,0
U103316,Employee,11,0,11,0,1,6,1,0,0.147,0
U103317,Employee,3,3,13,0,0,3,0,1,0.185,0
U103318,Employee,18,3,13,0,1,1,0,0,0.005,0
U103319,Manager,12,0,13,1,1,0,0,0,0.036,0
U103320,Admin,15,2,9,0,1,4,0,0,0.962,0
U103321,Employee,18,0,16,0,0,3,0,0,0.264,0
U103322,Employee,8,0,18,2,0,2,0,0,0.45,0
U103323,Employee,18,1,10,1,0,1,1,0,0.314,0
U103324,Admin,12,1,16,2,2,3,0,0,0.413,0
U103325,Contractor,9,1,14,2,0,3,0,0,0.99,0
U103326,Employee,4,2,18,1,1,3,0,0,0.653,0
U103327,Employee,14,2,8,0,0,1,0,1,0.888,1
U103328,Employee,22,1,16,1,1,1,0,0,0.721,0
U103329,Employee,5,1,21,0,1,3,0,0,0.612,0
U103330,Manager,22,3,21,1,1,2,1,1,0.339,0
U103331,Employee,1,0,12,0,0,1,0,1,0.677,0
U103332,Employee,8,4,17,0,0,2,0,1,0.155,0
U103333,Employee,10,2,3,1,0,4,0,0,0.385,0
U103334,Employee,16,5,15,1,1,2,1,0,0.738,1
U103335,Admin,9,0,12,0,1,1,0,0,0.422,0
U103336,Admin,6,2,18,2,1,2,1,0,0.358,1
U103337,Employee,4,3,17,0,0,0,0,0,0.172,0
U103338,Employee,10,3,11,0,1,4,0,0,0.375,0
U103339,Employee,17,0,10,1,1,0,0,0,0.255,0
U103340,Employee,19,1,10,1,0,0,1,1,0.78,0
U103341,Employee,9,4,14,1,0,2,0,0,0.526,0
U103342,Manager,17,1,18,1,0,1,0,0,0.512,0
U103343,Employee,7,1,13,0,0,2,0,0,0.813,0
U103344,Employee,12,0,14,1,1,4,1,0,0.984,0
U103345,Employee,2,0,16,0,1,4,0,0,0.582,0
U103346,Manager,20,0,17,1,2,1,0,0,0.247,0
U103347,Manager,7,0,16,1,1,1,0,0,0.117,0
U103348,Employee,0,0,13,2,1,3,0,0,0.235,1
U103349,Employee,17,1,12,1,2,1,0,0,0.064,1
U103350,Employee,5,0,10,1,0,0,1,0,0.33,0
U103351,Employee,9,0,24,1,2,4,1,0,0.098,1
U103352,Manager,11,0,16,2,1,1,0,0,0.317,0
U103353,Employee,20,0,12,0,1,4,0,1,0.327,0
U103354,Employee,13,0,22,1,0,0,0,0,0.959,0
U103355,Admin,19,1,15,0,0,1,0,1,0.412,0
U103356,Contractor,23,0,11,0,0,3,1,0,0.169,1
U103357,Employee,22,1,19,1,1,0,1,0,0.36,1
U103358,Admin,23,0,15,0,1,2,1,0,0.917,0
U103359,Employee,8,0,16,0,0,2,0,0,0.118,0
U103360,Admin,16,3,15,1,0,0,0,0,0.95,1
U103361,Employee,5,0,20,0,1,2,0,1,0.942,0
U103362,Manager,2,1,16,0,1,4,0,0,0.787,0
U103363,Employee,18,2,21,0,0,0,0,1,0.539,0
U103364,Contractor,18,1,13,2,1,7,0,0,0.17,0
U103365,Employee,10,1,15,1,1,2,0,1,0.417,1
U103366,Manager,9,1,14,1,1,2,0,0,0.445,0
U103367,Employee,6,1,21,0,0,1,0,0,0.4,0
U103368,Employee,11,1,21,1,1,2,1,0,0.878,0
U103369,Employee,22,0,15,1,0,5,0,0,0.683,0
U103370,Admin,22,1,16,1,0,1,0,1,0.192,0
U103371,Contractor,1,2,16,1,0,1,0,1,0.948,0
U103372,Employee,17,0,17,1,0,2,0,0,0.992,0
U103373,Employee,13,1,9,0,1,1,0,0,0.413,0
U103374,Contractor,6,1,11,2,2,5,0,0,0.879,0
U103375,Admin,19,0,9,0,1,3,1,1,0.102,0
U103376,Employee,3,2,12,2,1,1,0,0,0.947,0
U103377,Admin,18,1,12,2,0,1,0,0,0.195,1
U103378,Employee,15,0,12,1,0,2,1,0,0.995,0
U103379,Employee,13,1,14,1,0,4,0,0,0.622,0
U103380,Employee,6,1,15,1,1,1,0,1,0.775,0
U103381,Employee,14,0,15,1,0,1,1,0,0.929,0
U103382,Employee,9,2,12,0,0,0,1,1,0.827,0
U103383,Employee,6,2,26,0,0,1,0,1,0.55,0
U103384,Manager,21,1,12,1,0,4,1,0,0.959,0
U103385,Manager,13,3,12,1,0,1,0,1,0.091,0
U103386,Employee,6,5,13,1,1,2,0,0,0.067,0
U103387,Manager,1,1,11,1,0,3,1,0,0.329,0
U103388,Employee,2,2,17,1,0,1,0,1,0.484,0
U103389,Admin,0,1,16,1,0,1,0,0,0.181,0
U103390,Manager,12,0,12,1,2,1,0,0,0.477,0
U103391,Employee,15,2,16,0,0,4,1,0,0.698,0
U103392,Manager,5,2,24,0,0,0,0,0,0.37,0
U103393,Manager,0,3,9,2,2,2,0,1,0.363,0
U103394,Employee,17,1,16,1,1,2,0,0,0.85,0
U103395,Employee,20,3,11,1,0,2,0,0,0.178,0
U103396,Employee,14,2,18,1,1,2,1,1,0.986,0
U103397,Employee,22,4,13,1,0,1,0,0,0.557,1
U103398,Employee,19,1,12,0,1,5,0,1,0.45,0
U103399,Employee,7,1,10,0,1,2,1,0,0.111,0
U103400,Manager,22,0,18,0,1,2,0,0,0.202,0
U103401,Employee,5,1,12,1,1,3,0,1,0.105,0
U103402,Employee,18,0,11,1,0,3,1,0,0.873,1
U103403,Contractor,5,1,14,1,2,0,0,1,0.685,0
U103404,Employee,20,0,20,0,1,2,0,0,0.535,0
U103405,Employee,14,0,21,2,0,2,1,1,0.133,0
U103406,Employee,16,1,14,0,0,2,1,0,0.855,1
U103407,Employee,15,1,13,0,1,1,0,1,0.201,0
U103408,Employee,5,2,23,1,1,3,0,0,0.22,0
U103409,Admin,16,4,25,3,1,3,0,1,0.762,0
U103410,Employee,19,1,10,0,1,3,0,0,0.657,0
U103411,Employee,9,0,16,0,1,2,0,1,0.353,0
U103412,Employee,18,3,16,2,0,3,0,0,0.629,0
U103413,Employee,4,0,17,0,1,3,0,1,0.301,0
U103414,Manager,17,0,20,0,0,4,0,0,0.356,0
U103415,Admin,12,2,23,1,0,2,0,0,0.093,0
U103416,Employee,9,1,18,0,1,2,1,1,0.388,1
U103417,Employee,22,0,12,2,1,1,0,0,0.506,1
U103418,Employee,20,3,19,0,0,4,0,0,0.684,0
U103419,Employee,21,1,18,2,1,3,0,0,0.45,0
U103420,Admin,20,0,13,1,0,2,1,0,0.052,0
U103421,Employee,8,0,8,0,0,1,1,0,0.674,0
U103422,Employee,18,2,24,0,0,1,0,0,0.053,0
U103423,Employee,12,1,22,0,1,1,0,0,0.811,0
U103424,Employee,23,0,14,0,0,3,1,0,0.856,0
U103425,Employee,2,3,19,0,1,6,0,1,0.377,0
U103426,Employee,8,0,13,0,1,4,0,0,0.094,0
U103427,Employee,14,0,13,0,0,3,1,0,0.82,0
U103428,Employee,19,2,19,0,1,3,1,0,0.046,0
U103429,Manager,16,2,12,1,1,2,0,1,0.464,0
U103430,Employee,6,1,15,0,0,7,0,0,0.15,0
U103431,Employee,13,2,15,0,1,2,0,0,0.555,0
U103432,Employee,19,3,18,0,0,3,0,0,0.041,0
U103433,Contractor,23,1,20,1,1,3,0,0,0.201,0
U103434,Contractor,3,0,15,1,1,2,0,0,0.082,0
U103435,Employee,19,0,12,1,1,0,0,0,0.742,1
U103436,Contractor,11,1,25,1,1,0,1,1,0.684,0
U103437,Contractor,10,0,19,1,1,3,0,0,0.205,0
U103438,Employee,4,0,12,0,0,1,1,0,0.967,1
U103439,Employee,0,1,12,2,0,2,0,0,0.192,0
U103440,Employee,0,1,9,1,1,2,1,0,0.67,0
U103441,Employee,9,0,13,0,2,3,0,0,0.8,1
U103442,Employee,19,1,15,0,1,4,1,1,0.418,1
U103443,Employee,21,2,12,1,0,0,0,0,0.096,0
U103444,Employee,0,1,14,1,1,4,0,0,0.821,0
U103445,Employee,4,0,10,1,1,3,1,1,0.204,0
U103446,Employee,3,0,18,1,0,2,0,0,0.405,0
U103447,Contractor,22,0,11,0,0,2,0,0,0.665,0
U103448,Employee,3,1,21,1,0,1,0,1,0.613,0
U103449,Admin,20,0,17,1,0,1,0,0,0.328,0
U103450,Employee,9,1,12,0,0,1,0,0,0.59,0
U103451,Manager,14,1,15,0,1,0,1,1,0.06,0
U103452,Employee,18,1,20,0,0,3,0,0,0.026,1
U103453,Contractor,0,3,21,0,0,7,0,0,0.87,0
U103454,Employee,23,0,10,0,2,2,1,1,0.334,0
U103455,Admin,9,1,14,2,0,3,0,0,0.54,0
U103456,Employee,14,1,13,0,0,2,1,0,0.413,0
U103457,Employee,0,0,16,0,1,3,0,1,0.258,0
U103458,Employee,5,0,13,0,1,0,0,0,0.472,0
U103459,Contractor,14,1,11,2,0,1,0,0,0.102,0
U103460,Employee,10,0,17,1,0,2,0,0,0.624,0
U103461,Employee,8,0,18,0,0,0,1,1,0.057,0
U103462,Employee,11,1,18,2,0,1,0,0,0.178,1
U103463,Contractor,12,0,11,1,0,1,0,0,0.514,0
U103464,Manager,5,1,13,4,1,4,0,1,0.898,0
U103465,Admin,3,1,11,0,0,1,0,1,0.146,0
U103466,Employee,18,0,23,1,0,3,0,0,0.905,0
U103467,Employee,8,3,13,1,1,2,1,0,0.11,0
U103468,Employee,9,0,13,3,1,0,0,0,0.872,0
U103469,Admin,19,0,18,1,1,5,0,1,0.697,0
U103470,Employee,5,0,17,1,1,0,0,0,0.241,0
U103471,Manager,16,0,16,0,0,2,0,0,0.254,0
U103472,Employee,10,3,19,0,1,5,1,1,0.021,0
U103473,Manager,2,1,18,0,0,5,1,0,0.627,0
U103474,Employee,9,0,14,1,0,1,0,1,0.857,0
U103475,Employee,15,1,10,2,1,1,0,1,0.773,0
U103476,Employee,11,3,21,0,0,1,0,0,0.853,0
U103477,Employee,3,2,14,1,0,1,1,0,0.491,0
U103478,Contractor,20,1,9,1,0,2,1,0,0.677,0
U103479,Manager,12,1,12,2,1,3,0,1,0.531,0
U103480,Admin,23,1,21,0,0,1,0,0,0.507,0
U103481,Employee,5,0,17,1,0,3,0,1,0.495,0
U103482,Employee,9,1,15,1,0,1,0,0,0.753,1
U103483,Employee,19,2,12,1,0,5,1,1,0.364,0
U103484,Admin,7,2,16,0,1,1,0,1,0.867,0
U103485,Employee,16,0,16,2,1,0,0,0,0.839,0
U103486,Employee,19,1,20,0,0,0,0,0,0.422,0
U103487,Employee,18,0,16,1,1,2,0,0,0.847,0
U103488,Manager,13,0,15,1,1,4,0,0,0.214,0
U103489,Employee,1,1,13,0,2,2,0,0,0.949,0
U103490,Employee,10,1,19,2,1,4,0,0,0.606,0
U103491,Employee,6,1,14,1,0,2,1,0,0.161,0
U103492,Manager,6,1,20,2,0,1,0,0,0.718,1
U103493,Manager,9,2,14,1,0,3,0,0,0.332,0
U103494,Employee,9,1,13,0,0,1,0,1,0.432,0
U103495,Manager,17,0,14,0,0,2,1,1,0.181,0
U103496,Employee,17,1,23,0,0,2,0,0,0.849,0
U103497,Employee,4,2,9,0,1,3,1,0,0.512,0
U103498,Employee,2,2,16,1,2,4,0,1,0.063,0
U103499,Employee,10,1,16,1,1,1,0,0,0.213,1
U103500,Employee,17,3,12,1,0,1,0,0,0.904,0
U103501,Manager,9,1,16,1,0,3,0,0,0.035,0
U103502,Employee,0,1,13,0,0,2,0,0,0.475,0
U103503,Employee,9,0,14,0,0,1,0,1,0.303,0
U103504,Employee,20,1,8,0,0,3,1,0,0.583,0
U103505,Admin,13,2,13,3,1,4,0,0,0.323,0
U103506,Employee,4,2,12,0,0,0,0,0,0.521,0
U103507,Employee,6,1,12,0,0,5,0,0,0.353,0
U103508,Employee,0,1,14,0,1,6,0,0,0.162,0
U103509,Employee,5,1,17,1,0,0,0,0,0.076,1
U103510,Admin,6,2,13,0,1,1,1,0,0.503,0
U103511,Employee,8,1,16,0,1,2,1,0,0.912,0
U103512,Manager,2,2,12,0,2,3,1,0,0.01,1
U103513,Admin,5,1,13,2,2,0,1,0,0.613,0
U103514,Employee,13,4,6,2,0,1,0,0,0.502,1
U103515,Admin,22,3,11,0,1,1,0,0,0.088,0
U103516,Employee,21,4,13,1,1,1,1,1,0.692,0
U103517,Admin,3,2,18,0,1,2,0,0,0.187,0
U103518,Employee,23,0,20,0,0,1,0,0,0.726,0
U103519,Employee,17,0,17,1,0,4,0,0,0.473,0
U103520,Employee,14,0,14,0,1,2,0,1,0.374,0
U103521,Employee,9,2,23,0,0,2,0,0,0.518,0
U103522,Admin,23,0,14,1,2,1,0,0,0.145,0
U103523,Admin,15,0,14,1,0,4,1,0,0.378,1
U103524,Employee,8,1,10,0,1,2,0,0,0.261,0
U103525,Employee,11,1,10,1,1,2,0,0,0.957,0
U103526,Contractor,7,1,12,1,0,2,1,1,0.363,0
U103527,Employee,13,3,15,0,1,1,0,0,0.568,0
U103528,Manager,16,1,16,1,0,6,0,0,0.637,0
U103529,Employee,20,0,7,1,0,1,1,0,0.149,1
U103530,Manager,0,0,11,0,0,3,0,0,0.486,1
U103531,Employee,19,1,18,0,1,3,1,1,0.462,0
U103532,Employee,19,1,8,0,1,1,1,1,0.005,0
U103533,Manager,20,1,18,0,1,2,0,0,0.937,0
U103534,Employee,7,2,12,0,0,3,1,1,0.935,0
U103535,Admin,23,3,19,1,2,1,0,1,0.963,0
U103536,Manager,17,1,9,0,0,0,0,0,0.398,0
U103537,Manager,12,1,17,0,0,4,1,0,0.903,1
U103538,Employee,16,2,16,0,1,1,0,0,0.43,0
U103539,Contractor,6,1,17,0,0,3,0,0,0.109,0
U103540,Employee,3,1,16,2,0,1,0,0,0.11,0
U103541,Employee,10,0,13,1,1,3,1,0,0.11,0
U103542,Manager,7,0,17,0,0,3,0,0,0.319,0
